event_id,user_id,event_type,event_time
19939,8945,가입,2025-02-20 00:00:00
19940,8945,튜토리얼완료,2025-02-20 02:00:00
19941,8945,첫결제,2025-02-22 05:46:00
19942,8946,가입,2025-02-26 00:00:00
19943,8946,튜토리얼완료,2025-03-01 19:00:00
19944,8946,첫결제,2025-02-26 01:27:00
19945,8947,가입,2025-01-19 00:00:00
19946,8947,튜토리얼완료,2025-01-19 03:00:00
19947,8947,첫결제,2025-01-21 22:22:00
19948,8948,가입,2025-01-30 00:00:00
19949,8948,튜토리얼완료,2025-01-31 05:00:00
19950,8948,첫결제,2025-02-03 20:36:00
19951,8949,가입,2025-05-03 00:00:00
19952,8949,튜토리얼완료,2025-05-03 21:00:00
19953,8950,가입,2025-01-22 00:00:00
19954,8950,튜토리얼완료,2025-01-22 17:00:00
19955,8951,가입,2025-06-27 00:00:00
19956,8951,튜토리얼완료,2025-06-29 06:00:00
19957,8952,가입,2025-01-28 00:00:00
19958,8952,튜토리얼완료,2025-01-29 23:00:00
19959,8953,가입,2025-02-19 00:00:00
19960,8953,튜토리얼완료,2025-02-20 17:00:00
19961,8953,첫결제,2025-02-24 08:32:00
19962,8954,가입,2025-03-24 00:00:00
19963,8954,첫결제,2025-05-14 19:12:00
19964,8955,가입,2025-06-23 00:00:00
19965,8955,튜토리얼완료,2025-06-25 20:00:00
19966,8955,첫결제,2025-06-23 05:59:00
19967,8956,가입,2025-01-06 00:00:00
19968,8956,튜토리얼완료,2025-01-08 20:00:00
19969,8956,첫결제,2025-01-06 05:45:00
19970,8957,가입,2025-04-26 00:00:00
19971,8957,튜토리얼완료,2025-04-27 06:00:00
19972,8958,가입,2025-03-05 00:00:00
19973,8958,첫결제,2025-03-08 16:23:00
19974,8959,가입,2025-02-07 00:00:00
19975,8959,튜토리얼완료,2025-02-08 06:00:00
19976,8959,첫결제,2025-02-11 07:31:00
19977,8960,가입,2025-02-10 00:00:00
19978,8960,튜토리얼완료,2025-02-11 20:00:00
19979,8960,첫결제,2025-02-18 00:13:00
19980,8961,가입,2025-01-08 00:00:00
19981,8961,튜토리얼완료,2025-01-09 04:00:00
19982,8962,가입,2025-01-15 00:00:00
19983,8962,튜토리얼완료,2025-01-16 07:00:00
19984,8963,가입,2025-01-14 00:00:00
19985,8964,가입,2025-01-22 00:00:00
19986,8964,튜토리얼완료,2025-01-25 15:00:00
19987,8965,가입,2025-03-10 00:00:00
19988,8965,튜토리얼완료,2025-03-12 19:00:00
19989,8966,가입,2025-03-13 00:00:00
19990,8966,튜토리얼완료,2025-03-13 17:00:00
19991,8967,가입,2025-04-01 00:00:00
19992,8967,튜토리얼완료,2025-04-01 20:00:00
19993,8968,가입,2025-04-24 00:00:00
19994,8968,첫결제,2025-04-27 18:43:00
19995,8969,가입,2025-02-04 00:00:00
19996,8969,튜토리얼완료,2025-02-05 23:00:00
19997,8970,가입,2025-06-29 00:00:00
19998,8970,튜토리얼완료,2025-06-30 21:00:00
19999,8970,첫결제,2025-06-29 03:08:00
20000,8971,가입,2025-01-01 00:00:00
20001,8971,튜토리얼완료,2025-01-02 21:00:00
20002,8972,가입,2025-03-17 00:00:00
20003,8973,가입,2025-03-01 00:00:00
20004,8973,튜토리얼완료,2025-03-04 05:00:00
20005,8974,가입,2025-01-08 00:00:00
20006,8975,가입,2025-05-14 00:00:00
20007,8975,튜토리얼완료,2025-05-15 02:00:00
20008,8976,가입,2025-04-21 00:00:00
20009,8976,튜토리얼완료,2025-04-22 01:00:00
20010,8976,첫결제,2025-04-23 00:36:00
20011,8977,가입,2025-06-15 00:00:00
20012,8977,튜토리얼완료,2025-06-18 02:00:00
20013,8978,가입,2025-01-12 00:00:00
20014,8979,가입,2025-01-14 00:00:00
20015,8979,튜토리얼완료,2025-01-16 08:00:00
20016,8980,가입,2025-02-07 00:00:00
20017,8980,튜토리얼완료,2025-02-07 20:00:00
20018,8981,가입,2025-01-08 00:00:00
20019,8981,튜토리얼완료,2025-01-08 07:00:00
20020,8981,첫결제,2025-01-10 10:24:00
20021,8982,가입,2025-02-05 00:00:00
20022,8983,가입,2025-03-15 00:00:00
20023,8984,가입,2025-01-22 00:00:00
20024,8984,튜토리얼완료,2025-01-22 21:00:00
20025,8984,첫결제,2025-01-28 22:23:00
20026,8985,가입,2025-03-15 00:00:00
20027,8985,튜토리얼완료,2025-03-15 11:00:00
20028,8985,첫결제,2025-03-20 20:02:00
20029,8986,가입,2025-01-19 00:00:00
20030,8986,튜토리얼완료,2025-01-22 07:00:00
20031,8987,가입,2025-01-22 00:00:00
20032,8987,튜토리얼완료,2025-01-23 23:00:00
20033,8987,첫결제,2025-01-27 18:52:00
20034,8988,가입,2025-06-29 00:00:00
20035,8988,튜토리얼완료,2025-07-02 17:00:00
20036,8989,가입,2025-01-01 00:00:00
20037,8989,튜토리얼완료,2025-01-01 19:00:00
20038,8990,가입,2025-03-27 00:00:00
20039,8990,튜토리얼완료,2025-03-28 20:00:00
20040,8990,첫결제,2025-03-31 03:02:00
20041,8991,가입,2025-02-15 00:00:00
20042,8991,튜토리얼완료,2025-02-16 16:00:00
20043,8991,첫결제,2025-02-20 21:06:00
20044,8992,가입,2025-02-10 00:00:00
20045,8992,튜토리얼완료,2025-02-10 21:00:00
20046,8993,가입,2025-01-18 00:00:00
20047,8993,튜토리얼완료,2025-01-19 11:00:00
20048,8994,가입,2025-03-01 00:00:00
20049,8994,튜토리얼완료,2025-03-03 19:00:00
20050,8994,첫결제,2025-03-04 07:50:00
20051,8995,가입,2025-01-25 00:00:00
20052,8995,튜토리얼완료,2025-01-25 16:00:00
20053,8995,첫결제,2025-03-17 13:32:00
20054,8996,가입,2025-01-22 00:00:00
20055,8996,튜토리얼완료,2025-01-25 22:00:00
20056,8997,가입,2025-01-23 00:00:00
20057,8997,튜토리얼완료,2025-01-25 03:00:00
20058,8997,첫결제,2025-01-23 15:10:00
20059,8998,가입,2025-01-20 00:00:00
20060,8998,튜토리얼완료,2025-01-23 17:00:00
20061,8999,가입,2025-01-03 00:00:00
20062,8999,튜토리얼완료,2025-01-03 18:00:00
20063,8999,첫결제,2025-01-17 00:48:00
20064,9000,가입,2025-06-29 00:00:00
20065,9000,튜토리얼완료,2025-06-30 10:00:00
20066,9001,가입,2025-01-23 00:00:00
20067,9001,튜토리얼완료,2025-01-25 12:00:00
20068,9002,가입,2025-02-15 00:00:00
20069,9002,튜토리얼완료,2025-02-18 22:00:00
20070,9003,가입,2025-02-25 00:00:00
20071,9003,튜토리얼완료,2025-02-27 18:00:00
20072,9004,가입,2025-01-06 00:00:00
20073,9004,튜토리얼완료,2025-01-08 03:00:00
20074,9004,첫결제,2025-01-10 23:57:00
20075,9005,가입,2025-06-29 00:00:00
20076,9005,튜토리얼완료,2025-06-30 09:00:00
20077,9006,가입,2025-01-29 00:00:00
20078,9006,튜토리얼완료,2025-01-29 11:00:00
20079,9006,첫결제,2025-03-12 23:37:00
20080,9007,가입,2025-01-12 00:00:00
20081,9007,튜토리얼완료,2025-01-15 11:00:00
20082,9008,가입,2025-01-13 00:00:00
20083,9008,튜토리얼완료,2025-01-14 00:00:00
20084,9009,가입,2025-01-30 00:00:00
20085,9009,튜토리얼완료,2025-01-31 22:00:00
20086,9010,가입,2025-02-08 00:00:00
20087,9010,튜토리얼완료,2025-02-10 15:00:00
20088,9011,가입,2025-01-26 00:00:00
20089,9012,가입,2025-01-08 00:00:00
20090,9012,튜토리얼완료,2025-01-09 07:00:00
20091,9012,첫결제,2025-01-12 12:55:00
20092,9013,가입,2025-01-03 00:00:00
20093,9013,첫결제,2025-03-05 16:17:00
20094,9014,가입,2025-03-28 00:00:00
20095,9014,튜토리얼완료,2025-03-28 22:00:00
20096,9015,가입,2025-04-10 00:00:00
20097,9015,튜토리얼완료,2025-04-10 09:00:00
20098,9015,첫결제,2025-04-11 23:28:00
20099,9016,가입,2025-01-09 00:00:00
20100,9016,튜토리얼완료,2025-01-11 07:00:00
20101,9017,가입,2025-03-01 00:00:00
20102,9017,첫결제,2025-03-01 07:53:00
20103,9018,가입,2025-03-22 00:00:00
20104,9018,튜토리얼완료,2025-03-23 11:00:00
20105,9019,가입,2025-05-02 00:00:00
20106,9019,튜토리얼완료,2025-05-02 09:00:00
20107,9020,가입,2025-05-13 00:00:00
20108,9020,튜토리얼완료,2025-05-16 15:00:00
20109,9020,첫결제,2025-05-23 07:58:00
20110,9021,가입,2025-02-08 00:00:00
20111,9021,튜토리얼완료,2025-02-08 23:00:00
20112,9022,가입,2025-02-04 00:00:00
20113,9022,튜토리얼완료,2025-02-06 13:00:00
20114,9022,첫결제,2025-02-06 21:38:00
20115,9023,가입,2025-03-25 00:00:00
20116,9023,튜토리얼완료,2025-03-28 18:00:00
20117,9023,첫결제,2025-03-29 23:16:00
20118,9024,가입,2025-02-22 00:00:00
20119,9024,튜토리얼완료,2025-02-23 03:00:00
20120,9025,가입,2025-01-14 00:00:00
20121,9025,튜토리얼완료,2025-01-16 11:00:00
20122,9026,가입,2025-01-01 00:00:00
20123,9026,튜토리얼완료,2025-01-01 00:00:00
20124,9027,가입,2025-05-20 00:00:00
20125,9028,가입,2025-01-23 00:00:00
20126,9028,튜토리얼완료,2025-01-25 19:00:00
20127,9029,가입,2025-01-20 00:00:00
20128,9029,튜토리얼완료,2025-01-22 12:00:00
20129,9030,가입,2025-05-26 00:00:00
20130,9030,튜토리얼완료,2025-05-27 00:00:00
20131,9031,가입,2025-02-08 00:00:00
20132,9032,가입,2025-01-10 00:00:00
20133,9032,튜토리얼완료,2025-01-11 22:00:00
20134,9033,가입,2025-04-12 00:00:00
20135,9033,튜토리얼완료,2025-04-12 19:00:00
20136,9034,가입,2025-01-06 00:00:00
20137,9034,튜토리얼완료,2025-01-07 02:00:00
20138,9035,가입,2025-06-29 00:00:00
20139,9035,튜토리얼완료,2025-07-02 11:00:00
20140,9035,첫결제,2025-06-29 02:43:00
20141,9036,가입,2025-02-16 00:00:00
20142,9036,튜토리얼완료,2025-02-16 13:00:00
20143,9036,첫결제,2025-03-01 02:28:00
20144,9037,가입,2025-03-28 00:00:00
20145,9037,튜토리얼완료,2025-03-29 13:00:00
20146,9038,가입,2025-03-11 00:00:00
20147,9038,튜토리얼완료,2025-03-12 17:00:00
20148,9038,첫결제,2025-03-30 19:45:00
20149,9039,가입,2025-02-12 00:00:00
20150,9039,튜토리얼완료,2025-02-12 17:00:00
20151,9040,가입,2025-02-06 00:00:00
20152,9040,튜토리얼완료,2025-02-08 23:00:00
20153,9041,가입,2025-02-20 00:00:00
20154,9041,튜토리얼완료,2025-02-20 00:00:00
20155,9042,가입,2025-01-19 00:00:00
20156,9042,튜토리얼완료,2025-01-19 04:00:00
20157,9043,가입,2025-03-07 00:00:00
20158,9043,튜토리얼완료,2025-03-07 17:00:00
20159,9043,첫결제,2025-03-24 04:48:00
20160,9044,가입,2025-01-12 00:00:00
20161,9044,튜토리얼완료,2025-01-14 03:00:00
20162,9045,가입,2025-01-14 00:00:00
20163,9045,튜토리얼완료,2025-01-14 15:00:00
20164,9045,첫결제,2025-01-26 14:17:00
20165,9046,가입,2025-03-06 00:00:00
20166,9046,튜토리얼완료,2025-03-07 21:00:00
20167,9047,가입,2025-05-01 00:00:00
20168,9047,튜토리얼완료,2025-05-01 23:00:00
20169,9048,가입,2025-04-17 00:00:00
20170,9048,튜토리얼완료,2025-04-19 13:00:00
20171,9049,가입,2025-01-09 00:00:00
20172,9049,튜토리얼완료,2025-01-09 10:00:00
20173,9050,가입,2025-01-25 00:00:00
20174,9050,튜토리얼완료,2025-01-25 16:00:00
20175,9051,가입,2025-06-29 00:00:00
20176,9051,튜토리얼완료,2025-06-29 03:00:00
20177,9052,가입,2025-03-25 00:00:00
20178,9053,가입,2025-05-04 00:00:00
20179,9053,튜토리얼완료,2025-05-07 14:00:00
20180,9053,첫결제,2025-05-25 19:42:00
20181,9054,가입,2025-02-18 00:00:00
20182,9054,튜토리얼완료,2025-02-21 00:00:00
20183,9054,첫결제,2025-02-20 02:01:00
20184,9055,가입,2025-05-31 00:00:00
20185,9055,첫결제,2025-06-06 06:56:00
20186,9056,가입,2025-01-11 00:00:00
20187,9056,첫결제,2025-01-11 19:49:00
20188,9057,가입,2025-01-29 00:00:00
20189,9057,튜토리얼완료,2025-01-30 05:00:00
20190,9058,가입,2025-04-22 00:00:00
20191,9058,튜토리얼완료,2025-04-24 09:00:00
20192,9058,첫결제,2025-04-25 18:36:00
20193,9059,가입,2025-01-25 00:00:00
20194,9059,튜토리얼완료,2025-01-25 19:00:00
20195,9059,첫결제,2025-02-03 00:19:00
20196,9060,가입,2025-02-09 00:00:00
20197,9060,튜토리얼완료,2025-02-11 11:00:00
20198,9061,가입,2025-01-26 00:00:00
20199,9061,튜토리얼완료,2025-01-29 02:00:00
20200,9061,첫결제,2025-02-18 16:02:00
20201,9062,가입,2025-01-19 00:00:00
20202,9063,가입,2025-04-24 00:00:00
20203,9063,튜토리얼완료,2025-04-24 10:00:00
20204,9064,가입,2025-02-04 00:00:00
20205,9064,튜토리얼완료,2025-02-04 12:00:00
20206,9065,가입,2025-02-23 00:00:00
20207,9066,가입,2025-03-09 00:00:00
20208,9066,튜토리얼완료,2025-03-09 04:00:00
20209,9067,가입,2025-01-21 00:00:00
20210,9067,튜토리얼완료,2025-01-24 21:00:00
20211,9067,첫결제,2025-02-28 01:33:00
20212,9068,가입,2025-01-22 00:00:00
20213,9068,튜토리얼완료,2025-01-22 09:00:00
20214,9069,가입,2025-04-17 00:00:00
20215,9069,튜토리얼완료,2025-04-17 05:00:00
20216,9070,가입,2025-03-08 00:00:00
20217,9070,튜토리얼완료,2025-03-10 06:00:00
20218,9071,가입,2025-02-20 00:00:00
20219,9071,튜토리얼완료,2025-02-22 22:00:00
20220,9071,첫결제,2025-03-06 00:43:00
20221,9072,가입,2025-01-03 00:00:00
20222,9072,튜토리얼완료,2025-01-04 02:00:00
20223,9072,첫결제,2025-01-03 05:38:00
20224,9073,가입,2025-02-27 00:00:00
20225,9073,튜토리얼완료,2025-02-28 04:00:00
20226,9074,가입,2025-01-20 00:00:00
20227,9074,튜토리얼완료,2025-01-20 12:00:00
20228,9074,첫결제,2025-02-13 23:46:00
20229,9075,가입,2025-05-06 00:00:00
20230,9075,튜토리얼완료,2025-05-06 08:00:00
20231,9075,첫결제,2025-05-20 13:26:00
20232,9076,가입,2025-01-14 00:00:00
20233,9076,튜토리얼완료,2025-01-14 13:00:00
20234,9076,첫결제,2025-01-24 22:45:00
20235,9077,가입,2025-04-19 00:00:00
20236,9077,튜토리얼완료,2025-04-20 02:00:00
20237,9077,첫결제,2025-04-30 18:54:00
20238,9078,가입,2025-04-02 00:00:00
20239,9078,튜토리얼완료,2025-04-05 21:00:00
20240,9079,가입,2025-04-22 00:00:00
20241,9079,튜토리얼완료,2025-04-24 22:00:00
20242,9080,가입,2025-06-13 00:00:00
20243,9080,튜토리얼완료,2025-06-15 06:00:00
20244,9080,첫결제,2025-06-20 22:37:00
20245,9081,가입,2025-02-13 00:00:00
20246,9081,튜토리얼완료,2025-02-16 03:00:00
20247,9081,첫결제,2025-02-27 19:11:00
20248,9082,가입,2025-04-16 00:00:00
20249,9083,가입,2025-05-08 00:00:00
20250,9084,가입,2025-04-11 00:00:00
20251,9084,튜토리얼완료,2025-04-13 10:00:00
20252,9085,가입,2025-01-24 00:00:00
20253,9086,가입,2025-01-30 00:00:00
20254,9086,튜토리얼완료,2025-01-30 03:00:00
20255,9086,첫결제,2025-02-16 22:58:00
20256,9087,가입,2025-06-09 00:00:00
20257,9087,튜토리얼완료,2025-06-12 00:00:00
20258,9088,가입,2025-02-28 00:00:00
20259,9088,튜토리얼완료,2025-03-01 15:00:00
20260,9089,가입,2025-05-06 00:00:00
20261,9089,튜토리얼완료,2025-05-09 00:00:00
20262,9090,가입,2025-01-13 00:00:00
20263,9090,튜토리얼완료,2025-01-13 16:00:00
20264,9091,가입,2025-02-09 00:00:00
20265,9091,튜토리얼완료,2025-02-12 16:00:00
20266,9092,가입,2025-03-01 00:00:00
20267,9092,튜토리얼완료,2025-03-03 08:00:00
20268,9093,가입,2025-04-14 00:00:00
20269,9093,튜토리얼완료,2025-04-17 14:00:00
20270,9094,가입,2025-02-11 00:00:00
20271,9094,튜토리얼완료,2025-02-11 17:00:00
20272,9095,가입,2025-02-20 00:00:00
20273,9096,가입,2025-02-24 00:00:00
20274,9096,튜토리얼완료,2025-02-26 05:00:00
20275,9097,가입,2025-02-06 00:00:00
20276,9097,튜토리얼완료,2025-02-08 14:00:00
20277,9098,가입,2025-02-23 00:00:00
20278,9098,튜토리얼완료,2025-02-24 12:00:00
20279,9098,첫결제,2025-02-25 08:32:00
20280,9099,가입,2025-01-26 00:00:00
20281,9099,튜토리얼완료,2025-01-26 06:00:00
20282,9099,첫결제,2025-03-18 16:17:00
20283,9100,가입,2025-03-02 00:00:00
20284,9100,튜토리얼완료,2025-03-03 12:00:00
20285,9101,가입,2025-03-15 00:00:00
20286,9101,튜토리얼완료,2025-03-18 18:00:00
20287,9101,첫결제,2025-04-17 19:18:00
20288,9102,가입,2025-03-13 00:00:00
20289,9102,튜토리얼완료,2025-03-13 21:00:00
20290,9103,가입,2025-01-05 00:00:00
20291,9103,튜토리얼완료,2025-01-07 05:00:00
20292,9104,가입,2025-01-02 00:00:00
20293,9104,튜토리얼완료,2025-01-03 07:00:00
20294,9105,가입,2025-03-24 00:00:00
20295,9105,튜토리얼완료,2025-03-24 08:00:00
20296,9105,첫결제,2025-05-13 07:50:00
20297,9106,가입,2025-02-09 00:00:00
20298,9106,튜토리얼완료,2025-02-10 07:00:00
20299,9106,첫결제,2025-02-12 03:32:00
20300,9107,가입,2025-01-22 00:00:00
20301,9107,첫결제,2025-01-30 00:38:00
20302,9108,가입,2025-06-29 00:00:00
20303,9108,튜토리얼완료,2025-06-30 20:00:00
20304,9109,가입,2025-01-11 00:00:00
20305,9109,튜토리얼완료,2025-01-11 21:00:00
20306,9110,가입,2025-02-07 00:00:00
20307,9110,첫결제,2025-02-18 05:49:00
20308,9111,가입,2025-01-18 00:00:00
20309,9111,튜토리얼완료,2025-01-18 07:00:00
20310,9111,첫결제,2025-03-06 01:32:00
20311,9112,가입,2025-04-07 00:00:00
20312,9112,튜토리얼완료,2025-04-09 22:00:00
20313,9113,가입,2025-05-10 00:00:00
20314,9113,튜토리얼완료,2025-05-11 19:00:00
20315,9114,가입,2025-01-26 00:00:00
20316,9114,튜토리얼완료,2025-01-28 13:00:00
20317,9115,가입,2025-01-31 00:00:00
20318,9115,튜토리얼완료,2025-02-03 01:00:00
20319,9116,가입,2025-01-14 00:00:00
20320,9116,튜토리얼완료,2025-01-17 23:00:00
20321,9117,가입,2025-02-15 00:00:00
20322,9118,가입,2025-02-16 00:00:00
20323,9119,가입,2025-01-26 00:00:00
20324,9119,튜토리얼완료,2025-01-29 15:00:00
20325,9120,가입,2025-04-10 00:00:00
20326,9120,튜토리얼완료,2025-04-10 14:00:00
20327,9121,가입,2025-02-27 00:00:00
20328,9121,튜토리얼완료,2025-02-27 14:00:00
20329,9121,첫결제,2025-03-07 19:10:00
20330,9122,가입,2025-03-02 00:00:00
20331,9123,가입,2025-01-21 00:00:00
20332,9123,튜토리얼완료,2025-01-23 06:00:00
20333,9123,첫결제,2025-01-21 22:47:00
20334,9124,가입,2025-05-11 00:00:00
20335,9124,튜토리얼완료,2025-05-11 23:00:00
20336,9125,가입,2025-06-29 00:00:00
20337,9125,튜토리얼완료,2025-07-01 14:00:00
20338,9126,가입,2025-02-15 00:00:00
20339,9126,튜토리얼완료,2025-02-18 07:00:00
20340,9127,가입,2025-03-06 00:00:00
20341,9127,튜토리얼완료,2025-03-07 00:00:00
20342,9128,가입,2025-01-14 00:00:00
20343,9129,가입,2025-04-06 00:00:00
20344,9129,튜토리얼완료,2025-04-08 01:00:00
20345,9130,가입,2025-02-23 00:00:00
20346,9130,튜토리얼완료,2025-02-24 21:00:00
20347,9130,첫결제,2025-03-13 22:07:00
20348,9131,가입,2025-01-30 00:00:00
20349,9131,튜토리얼완료,2025-01-30 16:00:00
20350,9132,가입,2025-02-25 00:00:00
20351,9132,튜토리얼완료,2025-02-27 21:00:00
20352,9133,가입,2025-02-26 00:00:00
20353,9134,가입,2025-01-05 00:00:00
20354,9134,튜토리얼완료,2025-01-06 18:00:00
20355,9134,첫결제,2025-03-13 22:45:00
20356,9135,가입,2025-06-07 00:00:00
20357,9135,튜토리얼완료,2025-06-09 06:00:00
20358,9135,첫결제,2025-06-12 03:40:00
20359,9136,가입,2025-02-18 00:00:00
20360,9136,튜토리얼완료,2025-02-20 21:00:00
20361,9137,가입,2025-02-12 00:00:00
20362,9137,튜토리얼완료,2025-02-14 01:00:00
20363,9138,가입,2025-01-16 00:00:00
20364,9138,튜토리얼완료,2025-01-18 13:00:00
20365,9138,첫결제,2025-01-16 22:30:00
20366,9139,가입,2025-02-19 00:00:00
20367,9139,튜토리얼완료,2025-02-22 17:00:00
20368,9139,첫결제,2025-02-21 13:40:00
20369,9140,가입,2025-01-12 00:00:00
20370,9140,튜토리얼완료,2025-01-14 21:00:00
20371,9140,첫결제,2025-01-15 03:38:00
20372,9141,가입,2025-02-02 00:00:00
20373,9141,튜토리얼완료,2025-02-02 10:00:00
20374,9141,첫결제,2025-02-16 05:18:00
20375,9142,가입,2025-03-01 00:00:00
20376,9143,가입,2025-05-01 00:00:00
20377,9143,튜토리얼완료,2025-05-01 01:00:00
20378,9144,가입,2025-01-02 00:00:00
20379,9145,가입,2025-01-24 00:00:00
20380,9145,튜토리얼완료,2025-01-26 14:00:00
20381,9145,첫결제,2025-02-06 19:17:00
20382,9146,가입,2025-01-13 00:00:00
20383,9146,첫결제,2025-01-24 00:14:00
20384,9147,가입,2025-06-29 00:00:00
20385,9148,가입,2025-01-19 00:00:00
20386,9148,튜토리얼완료,2025-01-19 21:00:00
20387,9149,가입,2025-01-24 00:00:00
20388,9149,튜토리얼완료,2025-01-24 16:00:00
20389,9149,첫결제,2025-01-26 15:03:00
20390,9150,가입,2025-02-18 00:00:00
20391,9150,튜토리얼완료,2025-02-21 18:00:00
20392,9151,가입,2025-01-12 00:00:00
20393,9151,튜토리얼완료,2025-01-13 04:00:00
20394,9151,첫결제,2025-01-24 20:24:00
20395,9152,가입,2025-02-07 00:00:00
20396,9152,튜토리얼완료,2025-02-10 20:00:00
20397,9152,첫결제,2025-03-15 21:39:00
20398,9153,가입,2025-06-29 00:00:00
20399,9153,튜토리얼완료,2025-06-30 06:00:00
20400,9154,가입,2025-01-09 00:00:00
20401,9154,튜토리얼완료,2025-01-09 13:00:00
20402,9155,가입,2025-01-03 00:00:00
20403,9156,가입,2025-01-06 00:00:00
20404,9156,튜토리얼완료,2025-01-07 04:00:00
20405,9157,가입,2025-02-23 00:00:00
20406,9157,튜토리얼완료,2025-02-25 13:00:00
20407,9158,가입,2025-05-09 00:00:00
20408,9158,첫결제,2025-05-19 02:09:00
20409,9159,가입,2025-02-06 00:00:00
20410,9159,튜토리얼완료,2025-02-06 08:00:00
20411,9160,가입,2025-02-16 00:00:00
20412,9160,튜토리얼완료,2025-02-19 21:00:00
20413,9160,첫결제,2025-02-18 00:24:00
20414,9161,가입,2025-01-25 00:00:00
20415,9161,튜토리얼완료,2025-01-27 19:00:00
20416,9162,가입,2025-02-05 00:00:00
20417,9162,첫결제,2025-02-12 23:35:00
20418,9163,가입,2025-05-02 00:00:00
20419,9163,튜토리얼완료,2025-05-05 18:00:00
20420,9164,가입,2025-02-22 00:00:00
20421,9164,튜토리얼완료,2025-02-23 19:00:00
20422,9164,첫결제,2025-05-21 19:03:00
20423,9165,가입,2025-06-28 00:00:00
20424,9165,튜토리얼완료,2025-06-30 09:00:00
20425,9166,가입,2025-03-27 00:00:00
20426,9166,첫결제,2025-04-12 15:22:00
20427,9167,가입,2025-03-24 00:00:00
20428,9167,튜토리얼완료,2025-03-27 12:00:00
20429,9168,가입,2025-03-20 00:00:00
20430,9168,튜토리얼완료,2025-03-23 02:00:00
20431,9168,첫결제,2025-03-21 16:43:00
20432,9169,가입,2025-03-23 00:00:00
20433,9169,튜토리얼완료,2025-03-24 15:00:00
20434,9170,가입,2025-04-16 00:00:00
20435,9170,첫결제,2025-04-24 07:03:00
20436,9171,가입,2025-01-20 00:00:00
20437,9172,가입,2025-01-27 00:00:00
20438,9173,가입,2025-03-27 00:00:00
20439,9173,튜토리얼완료,2025-03-29 22:00:00
20440,9173,첫결제,2025-04-06 21:49:00
20441,9174,가입,2025-05-29 00:00:00
20442,9175,가입,2025-02-01 00:00:00
20443,9175,튜토리얼완료,2025-02-03 14:00:00
20444,9175,첫결제,2025-02-11 13:58:00
20445,9176,가입,2025-01-21 00:00:00
20446,9177,가입,2025-01-08 00:00:00
20447,9177,튜토리얼완료,2025-01-09 10:00:00
20448,9177,첫결제,2025-03-04 22:38:00
20449,9178,가입,2025-01-06 00:00:00
20450,9178,튜토리얼완료,2025-01-06 19:00:00
20451,9179,가입,2025-02-22 00:00:00
20452,9179,튜토리얼완료,2025-02-24 15:00:00
20453,9180,가입,2025-01-17 00:00:00
20454,9180,튜토리얼완료,2025-01-17 15:00:00
20455,9180,첫결제,2025-02-21 04:50:00
20456,9181,가입,2025-05-24 00:00:00
20457,9181,튜토리얼완료,2025-05-25 10:00:00
20458,9181,첫결제,2025-05-24 22:09:00
20459,9182,가입,2025-01-10 00:00:00
20460,9182,튜토리얼완료,2025-01-13 17:00:00
20461,9182,첫결제,2025-01-27 21:01:00
20462,9183,가입,2025-02-06 00:00:00
20463,9183,튜토리얼완료,2025-02-08 05:00:00
20464,9183,첫결제,2025-03-01 19:06:00
20465,9184,가입,2025-03-22 00:00:00
20466,9184,튜토리얼완료,2025-03-22 01:00:00
20467,9185,가입,2025-01-25 00:00:00
20468,9185,첫결제,2025-03-04 17:54:00
20469,9186,가입,2025-01-31 00:00:00
20470,9187,가입,2025-06-29 00:00:00
20471,9187,튜토리얼완료,2025-06-29 09:00:00
20472,9188,가입,2025-01-08 00:00:00
20473,9188,튜토리얼완료,2025-01-09 09:00:00
20474,9188,첫결제,2025-02-22 13:42:00
20475,9189,가입,2025-02-22 00:00:00
20476,9189,튜토리얼완료,2025-02-24 17:00:00
20477,9190,가입,2025-01-26 00:00:00
20478,9190,튜토리얼완료,2025-01-28 13:00:00
20479,9190,첫결제,2025-01-28 23:50:00
20480,9191,가입,2025-01-12 00:00:00
20481,9191,튜토리얼완료,2025-01-15 20:00:00
20482,9191,첫결제,2025-01-15 20:54:00
20483,9192,가입,2025-06-15 00:00:00
20484,9192,튜토리얼완료,2025-06-18 18:00:00
20485,9192,첫결제,2025-06-18 22:55:00
20486,9193,가입,2025-03-01 00:00:00
20487,9193,튜토리얼완료,2025-03-04 23:00:00
20488,9194,가입,2025-01-17 00:00:00
20489,9194,튜토리얼완료,2025-01-19 07:00:00
20490,9194,첫결제,2025-01-26 20:48:00
20491,9195,가입,2025-02-10 00:00:00
20492,9195,튜토리얼완료,2025-02-13 11:00:00
20493,9196,가입,2025-03-26 00:00:00
20494,9196,튜토리얼완료,2025-03-28 03:00:00
20495,9197,가입,2025-02-01 00:00:00
20496,9197,튜토리얼완료,2025-02-02 14:00:00
20497,9197,첫결제,2025-02-12 19:01:00
20498,9198,가입,2025-01-31 00:00:00
20499,9198,튜토리얼완료,2025-02-03 08:00:00
20500,9198,첫결제,2025-02-14 03:45:00
20501,9199,가입,2025-02-16 00:00:00
20502,9199,튜토리얼완료,2025-02-18 18:00:00
20503,9200,가입,2025-01-19 00:00:00
20504,9200,튜토리얼완료,2025-01-21 03:00:00
20505,9200,첫결제,2025-02-10 03:01:00
20506,9201,가입,2025-01-02 00:00:00
